algorithm,bitstring,count,observed_probability,ideal_probability,probability_error,score,qubo_energy,feasible,optimal
gm_qaoa,00000000,1,0.0009765625,0.0,0.0009765625,0.0,86.4,False,False
gm_qaoa,00000001,2,0.001953125,0.0,0.001953125,0.85,56.75,False,False
gm_qaoa,00000010,0,0.0,0.0,0.0,0.3,57.3,False,False
gm_qaoa,00000011,2,0.001953125,0.0,0.001953125,1.15,42.050000000000004,False,False
gm_qaoa,00000100,2,0.001953125,0.0,0.001953125,0.4,57.2,False,False
gm_qaoa,00000101,7,0.0068359375,0.0,0.0068359375,1.25,41.95,False,False
gm_qaoa,00000110,7,0.0068359375,0.0,0.0068359375,0.7,28.1,False,False
gm_qaoa,00000111,0,0.0,0.0,0.0,1.55,27.25,False,False
gm_qaoa,00001000,3,0.0029296875,0.0,0.0029296875,0.9,56.7,False,False
gm_qaoa,00001001,3,0.0029296875,0.0,0.0029296875,1.75,27.05,False,False
gm_qaoa,00001010,3,0.0029296875,0.0,0.0029296875,1.2,42.0,False,False
gm_qaoa,00001011,1,0.0009765625,0.0,0.0009765625,2.05,26.75,False,False
gm_qaoa,00001100,3,0.0029296875,0.0,0.0029296875,1.3,41.9,False,False
gm_qaoa,00001101,7,0.0068359375,0.0,0.0068359375,2.15,26.650000000000002,False,False
gm_qaoa,00001110,1,0.0009765625,0.0,0.0009765625,1.6,27.2,False,False
gm_qaoa,00001111,2,0.001953125,0.0,0.001953125,2.45,26.35,False,False
gm_qaoa,00010000,2,0.001953125,0.0,0.001953125,0.7,56.900000000000006,False,False
gm_qaoa,00010001,7,0.0068359375,0.0,0.0068359375,1.5499999999999998,41.650000000000006,False,False
gm_qaoa,00010010,2,0.001953125,0.0,0.001953125,1.0,27.8,False,False
gm_qaoa,00010011,4,0.00390625,0.0,0.00390625,1.8499999999999999,26.95,False,False
gm_qaoa,00010100,7,0.0068359375,0.0,0.0068359375,1.1,42.1,False,False
gm_qaoa,00010101,7,0.0068359375,0.0,0.0068359375,1.9500000000000002,41.25,False,False
gm_qaoa,00010110,5,0.0048828125,0.0,0.0048828125,1.4000000000000001,13.0,False,False
gm_qaoa,00010111,2,0.001953125,0.0,0.001953125,2.25,26.55,False,False
gm_qaoa,00011000,3,0.0029296875,0.0,0.0029296875,1.6,27.200000000000003,False,False
gm_qaoa,00011001,12,0.01171875,0.0,0.01171875,2.4499999999999997,11.95,False,False
gm_qaoa,00011010,5,0.0048828125,0.0,0.0048828125,1.9,12.5,False,False
gm_qaoa,00011011,5,0.0048828125,0.0,0.0048828125,2.75,11.65,False,False
gm_qaoa,00011100,2,0.001953125,0.0,0.001953125,2.0,26.8,False,False
gm_qaoa,00011101,1,0.0009765625,0.0,0.0009765625,2.85,25.950000000000003,False,False
gm_qaoa,00011110,3,0.0029296875,0.0,0.0029296875,2.3,12.100000000000001,False,False
gm_qaoa,00011111,1,0.0009765625,0.0,0.0009765625,3.1500000000000004,25.650000000000002,False,False
gm_qaoa,00100000,0,0.0,0.0,0.0,0.55,57.05,False,False
gm_qaoa,00100001,2,0.001953125,0.0,0.001953125,1.4,27.4,False,False
gm_qaoa,00100010,3,0.0029296875,0.0,0.0029296875,0.8500000000000001,42.35,False,False
gm_qaoa,00100011,2,0.001953125,0.0,0.001953125,1.7000000000000002,27.1,False,False
gm_qaoa,00100100,2,0.001953125,0.0,0.001953125,0.9500000000000001,27.85,False,False
gm_qaoa,00100101,14,0.013671875,0.0,0.013671875,1.8,12.600000000000001,False,False
gm_qaoa,00100110,5,0.0048828125,0.0,0.0048828125,1.25,13.15,False,False
gm_qaoa,00100111,2,0.001953125,0.0,0.001953125,2.1,12.3,False,False
gm_qaoa,00101000,2,0.001953125,0.0,0.001953125,1.4500000000000002,41.75,False,False
gm_qaoa,00101001,4,0.00390625,0.0,0.00390625,2.3000000000000003,12.100000000000001,False,False
gm_qaoa,00101010,10,0.009765625,0.0,0.009765625,1.7500000000000002,41.45,False,False
gm_qaoa,00101011,3,0.0029296875,0.0,0.0029296875,2.6,26.200000000000003,False,False
gm_qaoa,00101100,3,0.0029296875,0.0,0.0029296875,1.85,26.95,False,False
gm_qaoa,00101101,5,0.0048828125,0.0,0.0048828125,2.7,11.7,False,False
gm_qaoa,00101110,0,0.0,0.0,0.0,2.1500000000000004,26.65,False,False
gm_qaoa,00101111,1,0.0009765625,0.0,0.0009765625,3.0,25.8,False,False
gm_qaoa,00110000,1,0.0009765625,0.0,0.0009765625,1.25,41.95,False,False
gm_qaoa,00110001,3,0.0029296875,0.0,0.0029296875,2.0999999999999996,26.7,False,False
gm_qaoa,00110010,1,0.0009765625,0.0,0.0009765625,1.55,27.25,False,False
gm_qaoa,00110011,2,0.001953125,0.0,0.001953125,2.4,26.400000000000002,False,False
gm_qaoa,00110100,3,0.0029296875,0.0,0.0029296875,1.6500000000000001,27.150000000000002,False,False
gm_qaoa,00110101,3,0.0029296875,0.0,0.0029296875,2.5,26.3,False,False
gm_qaoa,00110110,4,0.00390625,0.0,0.00390625,1.9500000000000002,12.45,False,False
gm_qaoa,00110111,1,0.0009765625,0.0,0.0009765625,2.8000000000000003,26.0,False,False
gm_qaoa,00111000,1,0.0009765625,0.0,0.0009765625,2.1500000000000004,26.650000000000002,False,False
gm_qaoa,00111001,5,0.0048828125,0.0,0.0048828125,3.0,11.4,False,False
gm_qaoa,00111010,4,0.00390625,0.0,0.00390625,2.45,26.35,False,False
gm_qaoa,00111011,2,0.001953125,0.0,0.001953125,3.3,25.5,False,False
gm_qaoa,00111100,1,0.0009765625,0.0,0.0009765625,2.5500000000000003,26.25,False,False
gm_qaoa,00111101,4,0.00390625,0.0,0.00390625,3.4000000000000004,25.400000000000002,False,False
gm_qaoa,00111110,1,0.0009765625,0.0,0.0009765625,2.8500000000000005,25.95,False,False
gm_qaoa,00111111,1,0.0009765625,0.0,0.0009765625,3.7,39.5,False,False
gm_qaoa,01000000,3,0.0029296875,0.0,0.0029296875,0.25,57.35,False,False
gm_qaoa,01000001,4,0.00390625,0.0,0.00390625,1.1,42.1,False,False
gm_qaoa,01000010,1,0.0009765625,0.0,0.0009765625,0.55,28.25,False,False
gm_qaoa,01000011,2,0.001953125,0.0,0.001953125,1.4000000000000001,27.400000000000002,False,False
gm_qaoa,01000100,1,0.0009765625,0.0,0.0009765625,0.65,42.55,False,False
gm_qaoa,01000101,5,0.0048828125,0.0,0.0048828125,1.5,41.7,False,False
gm_qaoa,01000110,16,0.015625,0.0,0.015625,0.95,13.45,False,False
gm_qaoa,01000111,1,0.0009765625,0.0,0.0009765625,1.8,27.0,False,False
gm_qaoa,01001000,0,0.0,0.0,0.0,1.15,27.65,False,False
gm_qaoa,01001001,3,0.0029296875,0.0,0.0029296875,2.0,12.4,False,False
gm_qaoa,01001010,9,0.0087890625,0.0,0.0087890625,1.45,12.95,False,False
gm_qaoa,01001011,1,0.0009765625,0.0,0.0009765625,2.3,12.100000000000001,False,False
gm_qaoa,01001100,1,0.0009765625,0.0,0.0009765625,1.55,27.25,False,False
gm_qaoa,01001101,3,0.0029296875,0.0,0.0029296875,2.4,26.4,False,False
gm_qaoa,01001110,3,0.0029296875,0.0,0.0029296875,1.85,12.55,False,False
gm_qaoa,01001111,1,0.0009765625,0.0,0.0009765625,2.7,26.1,False,False
gm_qaoa,01010000,5,0.0048828125,0.0,0.0048828125,0.95,42.25,False,False
gm_qaoa,01010001,3,0.0029296875,0.0,0.0029296875,1.7999999999999998,41.4,False,False
gm_qaoa,01010010,14,0.013671875,0.0,0.013671875,1.25,13.15,False,False
gm_qaoa,01010011,3,0.0029296875,0.0,0.0029296875,2.0999999999999996,26.700000000000003,False,False
gm_qaoa,01010100,3,0.0029296875,0.0,0.0029296875,1.35,41.85,False,False
gm_qaoa,01010101,7,0.0068359375,0.0,0.0068359375,2.2,55.4,False,False
gm_qaoa,01010110,8,0.0078125,0.0,0.0078125,1.6500000000000001,12.75,False,False
gm_qaoa,01010111,4,0.00390625,0.0,0.00390625,2.5,40.7,False,False
gm_qaoa,01011000,2,0.001953125,0.0,0.001953125,1.85,12.55,False,False
gm_qaoa,01011001,8,0.0078125,0.0,0.0078125,2.6999999999999997,11.700000000000001,False,False
gm_qaoa,01011010,21,0.0205078125,0.042261932462653355,-0.021754119962653355,2.15,-2.15,True,False
gm_qaoa,01011011,5,0.0048828125,0.0,0.0048828125,3.0,11.4,False,False
gm_qaoa,01011100,1,0.0009765625,0.0,0.0009765625,2.25,26.55,False,False
gm_qaoa,01011101,0,0.0,0.0,0.0,3.1,40.1,False,False
gm_qaoa,01011110,2,0.001953125,0.0,0.001953125,2.55,11.850000000000001,False,False
gm_qaoa,01011111,2,0.001953125,0.0,0.001953125,3.4000000000000004,39.8,False,False
gm_qaoa,01100000,1,0.0009765625,0.0,0.0009765625,0.8,28.0,False,False
gm_qaoa,01100001,4,0.00390625,0.0,0.00390625,1.6500000000000001,12.75,False,False
gm_qaoa,01100010,0,0.0,0.0,0.0,1.1,13.3,False,False
gm_qaoa,01100011,2,0.001953125,0.0,0.001953125,1.9500000000000002,12.45,False,False
gm_qaoa,01100100,6,0.005859375,0.0,0.005859375,1.2000000000000002,13.2,False,False
gm_qaoa,01100101,7,0.0068359375,0.0,0.0068359375,2.05,12.350000000000001,False,False
gm_qaoa,01100110,14,0.013671875,0.029636351903663233,-0.015964476903663233,1.5,-1.5,True,False
gm_qaoa,01100111,7,0.0068359375,0.0,0.0068359375,2.35,12.05,False,False
gm_qaoa,01101000,3,0.0029296875,0.0,0.0029296875,1.7000000000000002,12.7,False,False
gm_qaoa,01101001,10,0.009765625,0.17440350926457934,-0.16463788426457934,2.5500000000000003,-2.5500000000000003,True,False
gm_qaoa,01101010,9,0.0087890625,0.0,0.0087890625,2.0,12.4,False,False
gm_qaoa,01101011,4,0.00390625,0.0,0.00390625,2.8500000000000005,11.55,False,False
gm_qaoa,01101100,1,0.0009765625,0.0,0.0009765625,2.1,12.3,False,False
gm_qaoa,01101101,4,0.00390625,0.0,0.00390625,2.95,11.45,False,False
gm_qaoa,01101110,3,0.0029296875,0.0,0.0029296875,2.4000000000000004,12.0,False,False
gm_qaoa,01101111,2,0.001953125,0.0,0.001953125,3.25,25.55,False,False
gm_qaoa,01110000,1,0.0009765625,0.0,0.0009765625,1.5,27.3,False,False
gm_qaoa,01110001,1,0.0009765625,0.0,0.0009765625,2.3499999999999996,26.450000000000003,False,False
gm_qaoa,01110010,4,0.00390625,0.0,0.00390625,1.8,12.6,False,False
gm_qaoa,01110011,2,0.001953125,0.0,0.001953125,2.65,26.150000000000002,False,False
gm_qaoa,01110100,3,0.0029296875,0.0,0.0029296875,1.9000000000000001,26.9,False,False
gm_qaoa,01110101,2,0.001953125,0.0,0.001953125,2.75,40.45,False,False
gm_qaoa,01110110,3,0.0029296875,0.0,0.0029296875,2.2,12.2,False,False
gm_qaoa,01110111,4,0.00390625,0.0,0.00390625,3.0500000000000003,40.15,False,False
gm_qaoa,01111000,7,0.0068359375,0.0,0.0068359375,2.4000000000000004,12.0,False,False
gm_qaoa,01111001,0,0.0,0.0,0.0,3.25,11.15,False,False
gm_qaoa,01111010,8,0.0078125,0.0,0.0078125,2.7,11.7,False,False
gm_qaoa,01111011,0,0.0,0.0,0.0,3.55,25.25,False,False
gm_qaoa,01111100,1,0.0009765625,0.0,0.0009765625,2.8000000000000003,26.0,False,False
gm_qaoa,01111101,0,0.0,0.0,0.0,3.6500000000000004,39.55,False,False
gm_qaoa,01111110,6,0.005859375,0.0,0.005859375,3.1000000000000005,25.700000000000003,False,False
gm_qaoa,01111111,0,0.0,0.0,0.0,3.95,53.650000000000006,False,False
gm_qaoa,10000000,1,0.0009765625,0.0,0.0009765625,0.8,56.8,False,False
gm_qaoa,10000001,1,0.0009765625,0.0,0.0009765625,1.65,27.15,False,False
gm_qaoa,10000010,1,0.0009765625,0.0,0.0009765625,1.1,42.1,False,False
gm_qaoa,10000011,0,0.0,0.0,0.0,1.9500000000000002,26.85,False,False
gm_qaoa,10000100,1,0.0009765625,0.0,0.0009765625,1.2000000000000002,27.6,False,False
gm_qaoa,10000101,5,0.0048828125,0.0,0.0048828125,2.05,12.350000000000001,False,False
gm_qaoa,10000110,12,0.01171875,0.0,0.01171875,1.5,12.9,False,False
gm_qaoa,10000111,5,0.0048828125,0.0,0.0048828125,2.35,12.05,False,False
gm_qaoa,10001000,1,0.0009765625,0.0,0.0009765625,1.7000000000000002,41.5,False,False
gm_qaoa,10001001,5,0.0048828125,0.0,0.0048828125,2.5500000000000003,11.850000000000001,False,False
gm_qaoa,10001010,11,0.0107421875,0.0,0.0107421875,2.0,41.2,False,False
gm_qaoa,10001011,0,0.0,0.0,0.0,2.85,25.950000000000003,False,False
gm_qaoa,10001100,2,0.001953125,0.0,0.001953125,2.1,26.7,False,False
gm_qaoa,10001101,3,0.0029296875,0.0,0.0029296875,2.95,11.45,False,False
gm_qaoa,10001110,2,0.001953125,0.0,0.001953125,2.4,26.4,False,False
gm_qaoa,10001111,0,0.0,0.0,0.0,3.25,25.55,False,False
gm_qaoa,10010000,1,0.0009765625,0.0,0.0009765625,1.5,27.3,False,False
gm_qaoa,10010001,13,0.0126953125,0.0,0.0126953125,2.3499999999999996,12.05,False,False
gm_qaoa,10010010,2,0.001953125,0.0,0.001953125,1.8,12.600000000000001,False,False
gm_qaoa,10010011,5,0.0048828125,0.0,0.0048828125,2.65,11.75,False,False
gm_qaoa,10010100,7,0.0068359375,0.0,0.0068359375,1.9000000000000001,12.5,False,False
gm_qaoa,10010101,7,0.0068359375,0.0,0.0068359375,2.75,11.65,False,False
gm_qaoa,10010110,24,0.0234375,0.05431526457732691,-0.03087776457732691,2.2,-2.2,True,False
gm_qaoa,10010111,4,0.00390625,0.0,0.00390625,3.0500000000000003,11.350000000000001,False,False
gm_qaoa,10011000,5,0.0048828125,0.0,0.0048828125,2.4000000000000004,12.0,False,False
gm_qaoa,10011001,29,0.0283203125,0.5036664095779589,-0.47534609707795894,3.25,-3.25,True,True
gm_qaoa,10011010,13,0.0126953125,0.0,0.0126953125,2.7,11.7,False,False
gm_qaoa,10011011,9,0.0087890625,0.0,0.0087890625,3.55,10.850000000000001,False,False
gm_qaoa,10011100,3,0.0029296875,0.0,0.0029296875,2.8000000000000003,11.6,False,False
gm_qaoa,10011101,5,0.0048828125,0.0,0.0048828125,3.6500000000000004,10.75,False,False
gm_qaoa,10011110,8,0.0078125,0.0,0.0078125,3.1,11.3,False,False
gm_qaoa,10011111,4,0.00390625,0.0,0.00390625,3.95,24.85,False,False
gm_qaoa,10100000,0,0.0,0.0,0.0,1.35,41.85,False,False
gm_qaoa,10100001,3,0.0029296875,0.0,0.0029296875,2.2,12.2,False,False
gm_qaoa,10100010,6,0.005859375,0.0,0.005859375,1.6500000000000001,41.55,False,False
gm_qaoa,10100011,1,0.0009765625,0.0,0.0009765625,2.5,26.3,False,False
gm_qaoa,10100100,7,0.0068359375,0.0,0.0068359375,1.75,12.65,False,False
gm_qaoa,10100101,24,0.0234375,0.1957165322138184,-0.1722790322138184,2.6,-2.6,True,False
gm_qaoa,10100110,5,0.0048828125,0.0,0.0048828125,2.0500000000000003,12.35,False,False
gm_qaoa,10100111,8,0.0078125,0.0,0.0078125,2.9000000000000004,11.5,False,False
gm_qaoa,10101000,5,0.0048828125,0.0,0.0048828125,2.25,40.95,False,False
gm_qaoa,10101001,9,0.0087890625,0.0,0.0087890625,3.1,11.3,False,False
gm_qaoa,10101010,12,0.01171875,0.0,0.01171875,2.55,55.050000000000004,False,False
gm_qaoa,10101011,2,0.001953125,0.0,0.001953125,3.4,39.8,False,False
gm_qaoa,10101100,2,0.001953125,0.0,0.001953125,2.65,26.15,False,False
gm_qaoa,10101101,9,0.0087890625,0.0,0.0087890625,3.5,10.9,False,False
gm_qaoa,10101110,7,0.0068359375,0.0,0.0068359375,2.9499999999999997,40.25,False,False
gm_qaoa,10101111,3,0.0029296875,0.0,0.0029296875,3.8,39.400000000000006,False,False
gm_qaoa,10110000,0,0.0,0.0,0.0,2.05,26.75,False,False
gm_qaoa,10110001,3,0.0029296875,0.0,0.0029296875,2.9,11.5,False,False
gm_qaoa,10110010,2,0.001953125,0.0,0.001953125,2.35,26.450000000000003,False,False
gm_qaoa,10110011,1,0.0009765625,0.0,0.0009765625,3.2,25.6,False,False
gm_qaoa,10110100,4,0.00390625,0.0,0.00390625,2.45,11.95,False,False
gm_qaoa,10110101,2,0.001953125,0.0,0.001953125,3.3000000000000003,11.1,False,False
gm_qaoa,10110110,13,0.0126953125,0.0,0.0126953125,2.75,11.65,False,False
gm_qaoa,10110111,2,0.001953125,0.0,0.001953125,3.6000000000000005,25.200000000000003,False,False
gm_qaoa,10111000,1,0.0009765625,0.0,0.0009765625,2.95,25.85,False,False
gm_qaoa,10111001,7,0.0068359375,0.0,0.0068359375,3.8,10.600000000000001,False,False
gm_qaoa,10111010,8,0.0078125,0.0,0.0078125,3.25,39.95,False,False
gm_qaoa,10111011,1,0.0009765625,0.0,0.0009765625,4.1,39.1,False,False
gm_qaoa,10111100,2,0.001953125,0.0,0.001953125,3.35,25.45,False,False
gm_qaoa,10111101,5,0.0048828125,0.0,0.0048828125,4.2,24.6,False,False
gm_qaoa,10111110,5,0.0048828125,0.0,0.0048828125,3.65,39.55,False,False
gm_qaoa,10111111,3,0.0029296875,0.0,0.0029296875,4.5,53.1,False,False
gm_qaoa,11000000,2,0.001953125,0.0,0.001953125,1.05,42.15,False,False
gm_qaoa,11000001,1,0.0009765625,0.0,0.0009765625,1.9000000000000001,26.900000000000002,False,False
gm_qaoa,11000010,2,0.001953125,0.0,0.001953125,1.35,27.45,False,False
gm_qaoa,11000011,2,0.001953125,0.0,0.001953125,2.2,26.6,False,False
gm_qaoa,11000100,1,0.0009765625,0.0,0.0009765625,1.4500000000000002,27.35,False,False
gm_qaoa,11000101,5,0.0048828125,0.0,0.0048828125,2.3,26.5,False,False
gm_qaoa,11000110,7,0.0068359375,0.0,0.0068359375,1.75,12.65,False,False
gm_qaoa,11000111,3,0.0029296875,0.0,0.0029296875,2.6,26.2,False,False
gm_qaoa,11001000,0,0.0,0.0,0.0,1.9500000000000002,26.85,False,False
gm_qaoa,11001001,2,0.001953125,0.0,0.001953125,2.8000000000000003,11.6,False,False
gm_qaoa,11001010,6,0.005859375,0.0,0.005859375,2.25,26.55,False,False
gm_qaoa,11001011,4,0.00390625,0.0,0.00390625,3.1,25.7,False,False
gm_qaoa,11001100,0,0.0,0.0,0.0,2.35,26.45,False,False
gm_qaoa,11001101,3,0.0029296875,0.0,0.0029296875,3.2,25.6,False,False
gm_qaoa,11001110,3,0.0029296875,0.0,0.0029296875,2.65,26.150000000000002,False,False
gm_qaoa,11001111,6,0.005859375,0.0,0.005859375,3.5,39.7,False,False
gm_qaoa,11010000,0,0.0,0.0,0.0,1.75,27.05,False,False
gm_qaoa,11010001,0,0.0,0.0,0.0,2.5999999999999996,26.200000000000003,False,False
gm_qaoa,11010010,3,0.0029296875,0.0,0.0029296875,2.05,12.350000000000001,False,False
gm_qaoa,11010011,2,0.001953125,0.0,0.001953125,2.9,25.900000000000002,False,False
gm_qaoa,11010100,4,0.00390625,0.0,0.00390625,2.1500000000000004,26.65,False,False
gm_qaoa,11010101,3,0.0029296875,0.0,0.0029296875,3.0,40.2,False,False
gm_qaoa,11010110,9,0.0087890625,0.0,0.0087890625,2.45,11.95,False,False
gm_qaoa,11010111,1,0.0009765625,0.0,0.0009765625,3.3000000000000003,39.9,False,False
gm_qaoa,11011000,8,0.0078125,0.0,0.0078125,2.6500000000000004,11.75,False,False
gm_qaoa,11011001,7,0.0068359375,0.0,0.0068359375,3.5,10.9,False,False
gm_qaoa,11011010,5,0.0048828125,0.0,0.0048828125,2.95,11.45,False,False
gm_qaoa,11011011,1,0.0009765625,0.0,0.0009765625,3.8,25.0,False,False
gm_qaoa,11011100,1,0.0009765625,0.0,0.0009765625,3.0500000000000003,25.75,False,False
gm_qaoa,11011101,1,0.0009765625,0.0,0.0009765625,3.9000000000000004,39.3,False,False
gm_qaoa,11011110,3,0.0029296875,0.0,0.0029296875,3.35,25.450000000000003,False,False
gm_qaoa,11011111,2,0.001953125,0.0,0.001953125,4.2,53.400000000000006,False,False
gm_qaoa,11100000,3,0.0029296875,0.0,0.0029296875,1.6,27.2,False,False
gm_qaoa,11100001,2,0.001953125,0.0,0.001953125,2.45,11.95,False,False
gm_qaoa,11100010,5,0.0048828125,0.0,0.0048828125,1.9000000000000001,26.9,False,False
gm_qaoa,11100011,0,0.0,0.0,0.0,2.75,26.05,False,False
gm_qaoa,11100100,6,0.005859375,0.0,0.005859375,2.0,12.4,False,False
gm_qaoa,11100101,8,0.0078125,0.0,0.0078125,2.85,11.55,False,False
gm_qaoa,11100110,9,0.0087890625,0.0,0.0087890625,2.3000000000000003,12.100000000000001,False,False
gm_qaoa,11100111,5,0.0048828125,0.0,0.0048828125,3.1500000000000004,25.65,False,False
gm_qaoa,11101000,5,0.0048828125,0.0,0.0048828125,2.5,26.3,False,False
gm_qaoa,11101001,8,0.0078125,0.0,0.0078125,3.35,11.05,False,False
gm_qaoa,11101010,2,0.001953125,0.0,0.001953125,2.8,40.4,False,False
gm_qaoa,11101011,5,0.0048828125,0.0,0.0048828125,3.65,39.55,False,False
gm_qaoa,11101100,2,0.001953125,0.0,0.001953125,2.9,25.900000000000002,False,False
gm_qaoa,11101101,3,0.0029296875,0.0,0.0029296875,3.75,25.05,False,False
gm_qaoa,11101110,7,0.0068359375,0.0,0.0068359375,3.1999999999999997,40.0,False,False
gm_qaoa,11101111,3,0.0029296875,0.0,0.0029296875,4.05,53.55,False,False
gm_qaoa,11110000,2,0.001953125,0.0,0.001953125,2.3,26.5,False,False
gm_qaoa,11110001,2,0.001953125,0.0,0.001953125,3.15,25.650000000000002,False,False
gm_qaoa,11110010,2,0.001953125,0.0,0.001953125,2.6,26.2,False,False
gm_qaoa,11110011,1,0.0009765625,0.0,0.0009765625,3.45,39.75,False,False
gm_qaoa,11110100,1,0.0009765625,0.0,0.0009765625,2.7,26.1,False,False
gm_qaoa,11110101,1,0.0009765625,0.0,0.0009765625,3.5500000000000003,39.65,False,False
gm_qaoa,11110110,5,0.0048828125,0.0,0.0048828125,3.0,25.8,False,False
gm_qaoa,11110111,1,0.0009765625,0.0,0.0009765625,3.8500000000000005,53.75,False,False
gm_qaoa,11111000,2,0.001953125,0.0,0.001953125,3.2,25.6,False,False
gm_qaoa,11111001,4,0.00390625,0.0,0.00390625,4.05,24.75,False,False
gm_qaoa,11111010,9,0.0087890625,0.0,0.0087890625,3.5,39.7,False,False
gm_qaoa,11111011,0,0.0,0.0,0.0,4.35,53.25,False,False
gm_qaoa,11111100,2,0.001953125,0.0,0.001953125,3.6,39.6,False,False
gm_qaoa,11111101,0,0.0,0.0,0.0,4.45,53.150000000000006,False,False
gm_qaoa,11111110,1,0.0009765625,0.0,0.0009765625,3.9,53.7,False,False
gm_qaoa,11111111,2,0.001953125,0.0,0.001953125,4.75,81.65,False,False
